,Galaxy ID,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
8134,2MASX J10142568-0052184,3,39.681495441016786,210.41336046341746,10.851661040126677,51.33789326177724,42.69672418664732,164.38770612222282,245.27283482642298
8135,NGC 3197,4,14.521152160965476,108.3252756819341,11.042217100173795,11.567437160773773,14.971675339567446,94.34665149063747,124.9614211889441
8136,NGC 3175,16,3.923846653197422,14.614729286537427,0.6874012418337073,3.6172671639655336,2.653179544797398,11.70843535558325,19.527246541029708
8137,IC 2559,22,9.138285210236008,38.73056567372572,1.2420652856800531,7.575337329087834,6.442713379206229,29.957493992862315,48.20635097742073
8138,ESO 317- G 006,7,8.61054093812434,50.56420203468502,3.326033907860421,5.157637717857741,7.303379526160866,42.220027049280404,59.40137392804901
8139,CGCG 008-082,3,12.284074883505548,76.96753997547152,6.598743789410398,7.275815778906785,11.101997335229356,67.24012633530455,91.26467015073024
8140,UGC 05520,3,5.2144187530806825,53.24345711821807,4.198707882850806,4.610809551268948,5.621460023640003,48.2829298702678,58.564861430605724
8141,AGC 500344,3,19.965389211883394,215.46666606908744,16.62943458537377,20.32034656034007,22.403305501601352,194.24460683799816,234.13846399638535
8142,UGC 05533,2,14.68762944130855,145.8901962426403,13.654533678000414,35.25931557918902,21.08489896427396,131.08046223348373,161.44612412515164
8143,NGC 3144,7,14.327249991952266,97.7197436616585,6.036773621385166,9.914213395506522,12.643708172624804,83.30471935958568,112.30400990690471
8144,2MASX J10153570-0109462,3,25.799249313490918,261.0801852362227,19.920218099229494,29.715699039920903,27.93488543973668,232.13634621250148,283.9154586725773
8145,UGC 05537,4,11.077456950285423,67.3778890683302,4.837986504729109,10.633628934914388,9.450172944767933,55.86087501880488,78.19263063645806
8146,NGC 3178,4,6.890602322608175,50.14568321005633,5.1039255237695835,5.446448579283277,6.981931873683363,43.66674424120714,57.72083706834586
8147,UGC 05534,3,7.346990650352195,109.1875707351224,7.0672911999906765,8.420346227841307,8.729801209881037,101.97367141269338,117.40072902977525
8148,ESO 436- G 007,3,9.10319301120466,126.73666208597753,8.806028757672559,9.141094367635732,10.996547498858877,118.00928117391221,136.8711528765732
8149,IC 2560,20,7.663114987368476,32.477821026451,0.9828243227082434,8.577247919780508,5.079782194063114,26.519149016681336,41.8924339521703
8150,UGC 05540,3,1.7788538411682657,13.826191566035897,1.0753111996677478,1.817586630899552,1.6952303726671152,12.60883943756465,16.24261274036359
8151,2MASXi J1016228-010425,3,16.152762010879016,188.41764224825573,14.40199330948859,15.665879625407028,18.607818234875335,171.72271611920172,204.79307565558958
8152,NGC 3177,9,5.640702512035554,27.741767572940297,1.8082913120702067,4.295020162080899,4.470664303358337,22.37303742295103,33.69628832025264
8153,2MASX J10165276-0123056,3,33.373225051339105,291.46504085242725,23.893734259514826,34.884534006019585,35.53482860656375,252.3586044953038,319.1786192772782
8154,UGC 05542,4,6.5343687105522905,125.25754673118303,3.8092993538889464,4.682766281272286,5.715226619923144,119.63711076254332,132.64989595103913
8155,SN 2001ie,2,2.608827792295262,124.15445184206311,5.364852775643569,6.048268279503165,5.277218579911329,121.17565028516844,127.03066183448449
8156,NGC 3147,11,10.827078406778288,40.186822597270215,1.0501843080720508,5.491769070324457,7.905382640806783,27.947173541471816,49.43842270106416
8157,SN 1972H,2,3.372021520667197,53.83976707924428,6.938185689871827,7.971368469756521,6.695010637295176,49.91628784915161,57.54779175124051
8158,SN 1997bq,2,2.4813733978873977,44.638822900203806,2.250661106168921,7.694713693034946,3.7659784474799856,42.10898394612255,47.17471066646244
8159,ESO 213- G 011,10,8.151701215755782,31.351978018253615,1.496421267730979,7.0832348525896345,6.233019226833504,24.49010033762922,40.831227423854074
8160,IC 0600,3,3.448130363423691,22.013029274156924,3.1888971279317166,4.0784336962706496,4.03485788174248,18.644268698958165,25.60876372044571
8161,UGC 05552,6,18.103436738353277,112.55230939100358,7.224452514969033,13.204092423018473,14.778861912451811,96.36124025238281,132.40545889541036
8162,NGC 3185,15,6.100664259619796,24.013209840638055,1.2316118905477473,4.5497846759704865,4.396087893768238,17.593915009968786,29.878385712771298
8163,NGC 3155,8,7.911593276248056,50.15295634721117,2.872624884485274,4.914376034239493,6.486640334644016,42.64053067024343,58.47787910745331
8164,NGC 3187,5,8.924838250905053,32.09252999333183,2.8551917709168837,10.294882264298655,7.985589941479027,24.150390771387272,42.12300551011953
8165,NGC 3179,2,8.202107122299154,117.04324560237946,15.809546964228762,21.951941659290394,16.00170961308492,106.9838979052842,126.08998366392687
8166,NGC 3190,7,3.5353808961619837,26.141931153126087,0.3301515041777533,1.9095007414907073,3.1915723013578208,22.029035851610075,28.91671744948757
8167,SN 2002bo,4,2.4190288648974607,27.30995758822583,0.353764958489435,1.1493855347234254,1.8528762238597163,24.909273424908598,29.742366603409366
8168,NGC 3184,15,2.7106843839359405,11.82553887699325,0.1530253450474415,1.931826481301944,2.163074039982598,9.187816789207616,14.621893126999069
8169,SN 1999gi,12,2.5230903585756255,12.108913837204096,0.15551056252714154,1.915432296450682,2.0639800227891656,9.844985925932795,14.92799934869653
8170,IC 0602,4,8.666519419224809,63.36310625699819,6.447357606966584,6.769754679751607,8.727261398070429,55.27138675215785,73.17400174010322
8171,NGC 3193,19,8.005416303650577,29.368289538593206,0.8994453965763102,7.736939961105074,5.997040397200744,20.515101161805056,36.47993230842307
8172,NGC 3200,20,15.465767481755275,47.42755978617562,1.4095986948399282,14.01158608375602,11.040007297154206,28.70019765512904,59.600661629097786
8173,ESO 317- G 011,3,15.44110817633265,124.51101105524941,10.549238087469165,13.247119017463765,16.116395064560994,107.04409943075774,137.7078849473151
8174,ESO 500- G 022,7,18.580416779853397,145.10295499304132,8.236216211167067,9.450889559195534,15.957925552581095,127.44555209887514,164.21263627957748
8175,ESO 317- G 012,3,5.913872346712712,73.197658818305,5.41841965760005,5.714942758566518,6.80919592208809,67.33083851268661,79.15914860554307
8176,NGC 3203,3,8.167947090805173,29.661496401381953,5.468193434307254,12.152988781048439,9.004314344853132,22.835083567634104,39.73851426996846
8177,UGC 05573,4,17.904448646586122,119.61622131259533,11.63047012075703,13.176522249704867,16.96864775495363,103.7169067805654,139.00658040958388
8178,UGC 05574,8,4.009739871080513,22.356387005230722,1.3476904163463643,2.629408992030164,3.1530562770972996,19.01039372336644,26.962183514468013
8179,NGC 3198,55,2.793975145148351,13.765236289183058,0.07673753453623883,1.573916811568645,1.3932576986027323,9.629441556331628,15.179624698633127
8180,ESO 567- G 051,5,13.262045708745275,53.6246235179181,4.790821591945612,15.06025195372907,11.396059637610014,43.27582561620796,69.98990002323613
8181,ESO 317- G 013,4,7.691432049200094,62.72592990922434,4.64938399109282,5.555336326071578,7.3821353116446735,55.07850403369128,70.70327335017028
8182,NGC 3204,3,13.497010892520048,91.30750802872771,10.403166365892657,20.625762761795308,15.681160654602259,78.3738651288696,106.45455391395978
8183,UGC 05576,4,7.4877671585559415,55.83865530220963,5.681936980684032,5.848362508198761,7.775347531068653,48.62589503374503,64.16995489558587
8184,KUG 1018+359,2,10.950938018916778,170.26749420872886,15.110307511162768,21.998864911219815,17.31269661071673,160.44625438753206,181.30874974489515
8185,NGC 3213,4,4.763939201520748,32.01084527058641,3.215325664859646,4.843036509594749,4.793935373125456,27.522836179539702,37.360206185697706
8186,[HS98] 117,2,0.02804193143807724,3.844620615470112,0.05529431166779082,0.07577638629494454,0.055412528794377344,3.8120858235171036,3.877667199848451
8187,2MFGC 08020,4,13.490649097349692,106.1926669960962,7.827933811171989,9.513965960818828,12.392957687889725,94.1245525816464,121.39774236911934
8188,NGC 3223,30,10.286236196415967,31.3353139247047,0.8394964054506353,10.862912261681613,7.460497002296748,20.823721587541026,41.37978589370815
8189,NGC 3224,2,3.0456886681716497,40.62445169005345,5.565960432677855,8.676596758151677,5.765336928667039,37.02298437717129,43.93443374973132
8190,Leo P,4,0.37228143660350305,1.4751628703356316,0.12743508617168142,0.22431973032279703,0.31157222453125577,1.0944235221096543,1.8043495893485229
8191,NGC 3206,10,4.309256470624125,18.23928940280487,1.0083853451469977,3.384054887469503,3.2620354635421243,13.972009688360094,22.55797011876377
8192,NGC 3183,9,8.45212047689387,31.764990612466544,1.414946195284534,7.393673426291203,6.901211256140238,24.17658310849838,41.06318862523749
8193,NGC 3221,5,8.94002270060185,55.8439486436018,5.222359022455782,7.134484381726218,8.226610016916014,47.68220726064864,65.99303391845571
8194,UGC 05607,11,21.122973691873373,101.54222409460351,5.0422854539108135,14.390135463334213,16.065755264535508,83.85599975486595,126.34186476953677
8195,ESO 375- G 015,3,8.539708198903849,81.21037413228191,6.6294660129891785,7.53906029090508,9.238657217634842,72.48685359715937,89.09706631725508
8196,NGC 3222,3,8.476945229408186,44.1255136019025,7.264476540757023,13.088946991658116,10.16770048271022,36.55433866631237,54.19772382911591
8197,UGC 05599,3,8.187165686008427,85.75842865819436,6.310718038426751,9.440118897556935,8.871677864303022,79.44719675346828,96.0309487718978
8198,UGC 05604,7,13.159605373502975,69.83683603457531,4.368883736844432,10.97297726461305,11.277101093464214,57.22203726519084,83.35716832468408
8199,ESO 263- G 031,7,5.735412953009221,30.132543236338964,2.3444129811239938,3.6174542792557016,4.766825148589495,25.30561960850203,36.82715067494156
8200,ARK 242,4,8.672551919082577,61.32144570873907,6.25302790487894,8.438539186858012,8.831172226913646,52.76125064896024,70.71912544810468
8201,UGC 05616,3,13.243225888953708,150.43102069581968,11.368411951449733,12.808286052210635,14.711557045416296,137.60917215677148,164.41928820360954
8202,2MASX J10232244+1305365,2,15.554022412376568,118.64312492294059,9.675347286118006,45.734994543552276,22.339823034082062,102.8302915214352,134.00447333715658
8203,CGCG 065-015,2,7.504757597434479,131.36185202753427,10.979532399972143,23.07025887341166,12.498096697123751,122.77970631881254,139.25432627696597
8204,CGCG 009-016,2,4.677669472914779,66.00151452470489,8.738320324263638,13.446930202062294,8.929297705704116,60.430787181923,71.20131275750667
8205,NGC 3226,11,12.353955578526238,28.941853432042635,1.0748893100448202,10.581884313647578,6.938854004925618,22.871157536771182,47.60131054435
8206,IC 2573,2,3.618655023668125,60.99896068171989,3.4317721429182377,4.7369700983353376,4.566473546197176,58.48235587171407,64.21218520655545
8207,NGC 3227,4,5.2043394203379005,20.732711421274562,0.5917957838638469,3.0772762463610963,4.9476554756535345,16.69647291973692,27.217991149940154
8208,2MASX J10233960+0411116,3,101.92864592148771,835.6067808452133,19.00384532537583,28.452571894306907,73.68897686546218,761.786341817597,965.6880633343424
8209,BLOX J1023.6+0411.1,3,101.47016112131703,835.5679455527311,19.00384532537583,28.452571894306907,73.1628422680127,761.5537097384727,966.6103679323962
8210,UGC 05625,3,7.519076411459742,49.17594686997735,4.000190558118144,5.615110450430783,7.018310172624242,44.716038378619864,59.68753493103084
8211,CGCG 009-018,4,11.680760261243888,88.49247260388498,8.983142673798344,9.253864439680497,12.092627600582585,77.50545308906129,101.80558510780901
8212,2MASX J10235794+1241103,3,16.83723709644678,163.3925572600889,13.22255449095472,15.248554991578196,18.50179589908339,146.0675967097277,178.9584032815591
8213,UGC 05612,2,3.4259440300671664,14.243516250947266,2.7365842898496533,10.385230994280416,5.237194285359896,10.525443215360943,17.660202910666516
8214,MCG -01-27-007,4,8.728485026441327,65.42488269340151,4.443352035062942,8.152902567193717,7.76646682189643,56.75961195495513,74.28674716497298
8215,ESO 436- G 014,2,3.435805410177957,42.58512225434639,6.639648973210212,9.320159326744518,6.776559551959745,38.60969242087643,46.48218073365913
8216,LCRS B102140.6-052204,3,31.513424375369706,296.9006127941625,24.25556368219432,25.36994566964979,33.88777492193022,265.67831609521284,328.22830917980633
8217,NGC 3241,9,9.92405665681282,41.79776633728565,2.5804264267079065,6.185749000661533,7.3929649612136785,32.26064795826267,52.05067387745435
8218,FGC 1062,4,11.14896843185359,77.36151308680385,5.920564427778366,10.024411332487105,10.437275186586923,65.84208712902884,88.16516765637768
8219,ESO 568- G 004,3,14.805774378396238,97.73907588423654,8.481494754845388,8.55344209074437,13.98378316355925,84.887190715808,113.88645651134854
8220,UGC 05633,4,6.013523803356413,22.322632754747893,3.0075004403762184,6.9399533891387,5.644907818466334,16.34144378457552,28.49261465057492
8221,ESO 317- G 023,4,5.327911308234414,43.5287498848404,3.2310210685844916,4.752030168081207,5.263130257734932,38.1116344357274,48.90284613702491
8222,2MASX J10244760+1241269,3,14.477333722317763,166.54060619216028,12.690076592129177,12.787595791656015,16.209866351943745,153.72817914469445,182.44039415593923
8223,NGC 3239,10,1.2600604792367731,10.320730128958811,0.13371905554374353,0.6572631708820496,0.8656740473330049,8.893563541512984,11.370316181955987
8224,SN 2012A,9,1.095822885506926,10.42655853736282,0.13421270817614542,0.6336911825660454,0.7434634921258586,9.282158779910288,11.435839483509966
8225,2MASX J10250665+1224532,2,13.054397599061437,163.44567418006594,14.381419032084889,39.53040064064783,19.83440250438787,149.23686416877237,176.21001618747218
8226,NGC 3225,18,9.246844177908548,41.00230053881726,1.7703824696408363,6.713291230196059,6.78388195445539,32.10311500977433,50.524745120633426
8227,MCG -02-27-001,2,3.060250665333933,38.236648679050155,6.3383435125220595,7.784965647428981,6.2001660594668015,34.53878181827241,41.79125074326424
8228,NGC 3244,11,8.200228047610368,27.27546477195996,1.2266417498609128,10.54726330893533,5.351905403523641,21.78188396558982,38.280531888320894
8229,IC 0609,8,12.850221732475868,74.37567326709328,4.211396878257207,8.926091461440683,10.352521943685588,63.05042888192481,88.98769072457786
8230,UGC 05642,6,6.367040175699662,40.58048461836487,2.646549566484926,5.029247957619241,5.5485501412611455,34.279290580706245,47.09810480344822
8231,2MASX J10254305+1057215,3,13.277409140553377,142.19973448522896,11.102885221978873,11.785587214055502,14.640854774033375,128.95857747680154,155.36560557787354
8232,NGC 3256A,4,5.706706100251725,37.9202040634953,3.8805756954216766,4.433560181464613,5.58873588343194,32.52206125080459,44.14163980646379
8233,CGCG 065-031,3,11.129292617875926,130.52487725675888,9.555493431557492,14.936141948610219,13.18597686675556,118.35716325147555,141.36855347424117
8234,UGC 05646,3,4.206460770135287,27.726832635215075,3.375832312194094,6.026000586330096,4.79941760186917,24.140845065084132,32.89867316036121
8235,2MASX J10261377+1102324,3,8.83180895669261,81.2927444307437,6.501223803556422,6.945519054308974,9.121209514597432,74.19584102575917,91.52416209348077
8236,CGCG 065-032,2,11.827807127656591,119.90624695378601,8.562330359904852,35.93796090746143,17.723908369954245,107.74906871866959,131.62444478258803
8237,UGC 05651,3,6.886018990502371,74.40977001307218,5.667825753031238,6.467179053108547,7.615564532454655,68.3600905772376,82.23150027056917
8238,DDO 078,3,0.11345249660697602,3.5570205482154047,0.05518786445273282,0.16398961170192286,0.11916156297570188,3.4111491861571235,3.6389025498360574
8239,IC 0610,7,5.771580708703969,31.406989965617,2.4036284642159798,4.866938150573489,5.039045128077583,25.888720478286565,37.604676027031964
8240,UGC 05654,4,21.86176483824905,148.14874010279337,14.481026974644534,17.050201564933264,20.735067233390936,127.31014901153772,171.0532789652503
8241,NGC 3250,17,11.113677747160692,40.587842246125255,1.2545220527887055,10.998409787706434,7.381090534383213,27.185126529618188,49.236314534335
8242,CGCG 065-035,3,11.138094970063948,139.3827531039704,9.920767995689898,11.660751408935116,12.616051322393634,128.81289862120124,151.47289166437858
8243,NGC 3246,3,3.8769963297126555,34.64858624107194,3.8155735193060525,4.86862863689053,4.71416260893471,30.988735825229064,39.06611840604688
8244,NGC 3238,3,10.675730635316235,97.94073087043094,9.084521201344788,14.247218702457106,12.046245625387504,86.63473042540784,108.71924666430834
8245,ESO 568- G 012,7,17.00439470403934,90.55859140161417,5.880325695832451,13.275185628180433,14.265507328051246,74.60127943026767,108.43951256110587
8246,UGC 05656,3,8.40631988684389,91.3914385004682,7.051927673319127,7.3809405633907295,9.399050211426802,83.8198326383424,100.71080597292998
8247,ESO 500- G 041,5,19.6820760688921,71.40274857724162,6.72129125717264,24.15045658193681,17.037599774177902,48.98329770095912,89.00899195504867
8248,NGC 3245A,9,4.968454849471397,26.09536709490241,1.5407247482714648,2.8009817659460716,3.8926332776314467,21.497662844026426,31.44385413323015
8249,ESO 375- G 026,17,7.496903698001269,42.72781181099966,1.5719964997851705,2.8967324619138757,5.421902854179055,35.751655729971105,50.677143031771735
8250,IC 0612,2,4.511278096775241,137.49984856310456,9.55406802342777,9.573427856904814,9.130967656982525,132.46766659377494,142.48594137968738
8251,IC 0613,2,4.420282246794909,137.15293336483353,9.521904601325566,9.541199260628172,9.129417557109885,132.12297145187702,142.08045348465484
8252,NGC 3245,11,5.914179412469801,19.89393561798614,0.8479625152061946,4.317526395097908,4.550328165477297,13.079059576649305,24.9153299238599
8253,IC 0615,8,25.022879972865,163.264136383343,9.350889119255578,17.01479970818871,21.310704007949518,137.83101125107015,188.039449726537
8254,IC 2578,13,13.709888411066908,45.93311067698876,1.9971822772477785,13.415647406231747,11.266529740410965,33.291419354270275,60.742670882883566
8255,NGC 3250C,2,3.10283919906937,42.8108690839091,6.547625620569391,6.55860927370084,6.151542516764291,39.25370566351057,46.255802883915976
8256,2MASX J10274264+1049276,2,4.63045925476478,139.43048596251487,9.65121161526938,10.567010014125321,9.461566585911998,134.1798642832525,144.59015216543057
8257,UGC 05670,3,7.582215855352674,94.57841633936893,6.952462022493297,7.58170313992423,8.842584700777307,86.63036213654426,102.08162349814697
8258,ESO 375- G 031,3,11.21587135778796,149.47950559684466,10.299079223883474,13.25431459166556,13.152580827503995,137.6071032539221,160.58970506870313
8259,ESO 317- G 032,13,13.186892526584403,75.72766188327451,3.505108999641205,7.932807208275407,10.154349137577604,63.25581181368915,89.63142774916416
8260,FGC 1073,2,6.835651801302154,108.00815891358022,9.622176142649653,14.008778640522856,11.122478343804948,101.88086413226277,115.12867494804874
8261,IC 2574,16,0.8416341204184646,3.7671112620584033,0.02488914348785242,0.4048239833931821,0.4503028167414009,2.4599226611238763,4.142195620010625
8262,NGC 3257,7,10.752541824720295,42.33449496709146,1.8100306110842272,14.569106282150239,8.408609978855546,34.340836846590165,55.634573549990044
8263,ESO 436- G 027,3,6.583225956828481,53.59090473274414,4.631184664760498,8.872914581051953,7.177947933559146,48.62611603571086,62.026978823496236
8264,NGC 3258,37,9.928482789359778,37.87670595655776,0.4488731351349007,6.095517506562573,4.876241803344084,31.19226619455725,50.95093901040058
8265,NGC 3250E,2,3.984963777333779,40.65469887843401,1.636057421783682,2.3661169911729436,2.880281584511064,37.82437785751964,43.63857003260982
8266,NGC 3256B,16,6.703512626475623,32.64287446532026,1.5026947954830847,4.557549477500868,5.0823534372503065,26.26485286212925,39.72083399302644
8267,NGC 3260,7,16.840300902831995,48.55028560047977,3.0589564206321254,19.386670169516343,13.293749361077749,37.299256693512326,70.93746719226743
8268,UGC 05687,4,7.8061295067015495,49.77138535691887,3.7718918488391773,5.47953280118716,6.634663611376725,43.065766902474195,58.920570252224515
8269,NGC 3251,5,10.659428076864092,61.51592085781615,5.826961120186047,10.074882852071207,9.814157361023694,52.06875604029201,73.88973148149991
8270,NGC 3254,22,9.744383559277876,29.727742522371642,0.8086242210476886,8.474893642365563,7.650535391452354,19.736266279884873,39.16804422625758
8271,UGC 05691,6,19.92155318783415,255.4731090096107,6.496285251958783,20.83988987886873,17.764390313420446,235.60189147463836,275.8645885664381
8272,SN 1991S,5,17.507705817915244,261.043770758487,8.711110020319895,18.066252412109606,16.003321686524153,243.35859186415263,278.81967963651124
8273,ESO 501- G 001,16,10.902570816485566,48.73911004211471,1.8346366606929718,8.42801829179718,8.374779742748201,38.358970254491126,60.12016327228869
8274,UGC 05696,4,20.68287383511508,128.62137654216835,12.361578232559735,15.687959538538848,18.525947867751547,111.80413635118742,153.39768191997277
8275,NGC 3269,2,9.649951156537764,32.54588814707653,7.10172482677494,31.75256628037931,14.566634428720816,22.307254890318056,41.89732453645657
8276,NGC 3268,34,7.428165377947544,38.255024662651806,0.46790517189471625,5.36405571484708,3.9563588690213227,33.06052678140115,47.85197176298848
8277,ABELL S0636,17,3.4486624633615484,37.82532989712174,0.4879340783863264,2.436894302496824,2.3722200382546523,34.26779300038947,40.96316057933159
8278,UGC 05698,2,8.397446389248113,131.38623661356326,11.675441248701231,16.99809581104264,13.379835199119576,123.63362323660007,139.61218456219441
8279,ESO 375- G 047,7,6.388994537994589,42.84311052316158,1.6788017735279461,2.7263952090975043,4.9900704023041795,37.58224286044684,50.22156859851518
8280,NGC 3271,5,9.270171710678271,30.252043951509947,3.138074836546281,12.344071472411745,7.170767219120508,24.098481341409496,42.774389157874644
8281,NGC 3273,3,7.914842008324576,37.49924794919799,6.664530107048932,11.87408635753077,9.354166703609375,29.256790072125263,45.61453244471924
8282,UGC 05692,6,0.2117977779904527,3.8981039068595087,0.025648398760928115,0.10748357055155108,0.11371575238216715,3.77131868012292,4.175162774395127
8283,ESO 501- G 002,8,14.001472092040329,68.56150305471292,3.47798155306584,9.907271928252655,11.199370477817894,56.46412376641448,84.34540977458235
8284,UGC 05689,4,7.40489080644591,45.20607424744993,4.694988487999175,7.494717546920648,7.207446651206262,38.412087678173066,53.60691990698755
8285,NGC 3275,2,4.950695938618721,39.14340964745702,10.074993844616024,13.765646660015005,9.882312853191069,33.1423842963733,44.67124680897413
8286,IC 2586,2,16.771517199905066,85.77558047182443,10.816283099391999,47.944662876937755,23.166470447571683,68.72088631561617,102.05741390059158
8287,NGC 3283,2,3.0093530512348265,38.22568673745473,5.237527564130102,8.849556566330795,5.517708106789269,34.80435847202155,41.48979402391461
8288,UGC 05708,9,4.183918427082174,20.899686363911464,1.1764305144208838,2.779689531771855,3.193529452587176,17.274624271024035,25.568602394499386
8289,UGC 05707,2,7.682649635856178,30.288362965511993,3.632837056329903,22.5151652652457,10.606739395070763,22.479780896405465,37.90802264301612
8290,ESO 568- G 013,6,20.593264581055735,133.6233169807581,8.147766126305852,15.108152080613609,17.108555342305408,116.3145331475685,157.7926955927058
8291,ESO 317- G 041,12,14.540578570111812,74.69087495319384,2.7251636455017754,11.179501057038324,11.484349766654276,61.934050881688826,91.32054184988898
8292,NGC 3258C,2,2.3838258060564215,33.470594807308636,5.124317027396563,5.158615286187926,4.928307800088779,30.60903473844879,36.016202456991344
8293,NGC 3270,10,13.09989889199324,83.10606873733896,4.116243726253293,6.877914593384689,10.17843560562209,70.5234535164123,96.68237004035035
8294,CGCG 065-048,3,12.848282355644525,153.84300353863517,10.848190792172444,16.650324298000797,14.76076897400038,139.54446031087875,165.70609097476853
8295,UGC 05715,8,26.015214732614833,126.661372532751,9.277096717484532,20.15237314453896,21.22057118841292,102.0560482621972,153.86273573838648
8296,NGC 3278,5,5.28221848509885,39.83154852828682,2.7006870844650357,3.0935110173168385,4.631068638074666,35.186019388504405,45.839120778684844
8297,UGC 05713,5,14.054763064672489,97.6842961832991,6.760998710789903,9.781899577110856,12.271083244420327,84.01686966962362,112.05653347129538
8298,ESO 263- G 051,11,7.0400778419291035,31.574569026659045,1.9106633185345834,5.150113652455023,5.374388647027277,25.518318030409514,39.620271388069334
8299,ESO 501- G 003,3,8.92905806776614,72.25135441053945,6.037129369529361,11.009284595110755,9.030047612072293,65.50665463727356,84.09277735878497
8300,IC 2588,5,7.90064049972311,53.31237868812065,4.937447047690228,5.15946408324428,7.461893725802924,46.0773788738194,62.36581938234834
8301,NGC 3258D,6,6.256367951391139,27.126758552141215,2.322061573936788,6.909093632890334,5.456864844222771,21.33959406353252,33.925671068966764
8302,SDSS J103155.79+280133.7,3,0.29553270054970776,10.730408685375526,0.16512733180885536,0.43347948648088264,0.3416542974560894,10.431805534305997,11.009827626113456
8303,NGC 3274,10,6.374935081105169,13.081310242846556,0.5305474678575077,5.260316699210617,4.733188476410642,7.318941200902454,20.076295744770565
8304,NGC 3264,7,4.907989456249385,18.57720601221438,1.5433395682652953,4.870534276979886,4.19605848073623,14.069334924473724,23.94325398394819
8305,IC 2589,2,1.8219043698258437,26.441802109289117,4.033072141475367,4.060066441650982,3.807974450593777,24.207093186719444,28.361109806124873
8306,NGC 3258E,7,6.185703325961983,20.130608325867378,1.3335828580695435,5.343385162362638,4.689341059669641,15.508368224876921,27.959823002807067
8307,UGC 05720,2,3.2493952035277633,20.50841801823902,3.6955236536112324,8.779535461326972,4.864029058185182,16.87495247895345,23.762459468061355
8308,NGC 3259,18,9.049811960665211,32.319384011133934,1.3648606389422584,7.631590818660266,6.526226374001581,22.763282853155182,40.785815676669124
8309,CGCG 065-050,3,9.8792353468742,125.43428739207933,9.160293097561393,9.20927741659442,11.522912613145099,115.80204741374895,136.0291308423999
8310,ESO 436- G 034,16,13.880965391264743,67.32440049979382,2.1683883415581526,7.665001376087084,10.177801642416169,54.351084574422366,82.19572165474021
8311,NGC 3277,5,15.606581854055298,45.617400232722254,7.276056006380406,16.66298299570449,13.896864424998707,31.882928849927996,63.70425003629029
8312,ESO 317- G 046,9,3.1446726956411117,14.38760561113118,0.775134206905349,2.61941852719159,2.4661922101195817,11.402234697156187,17.654573233698112
8313,ESO 501- G 011,11,9.140529628598166,56.18582666767925,2.2582557245716655,4.639439922222892,7.044399397653203,46.983844654766,65.15514876818277
8314,ESO 501- G 013,4,10.067986418877606,61.19706231403893,4.835157618797903,10.649127094572284,8.921727894888956,50.46353861026829,70.69779978407657
8315,NGC 3285,10,12.87875455187714,61.77014197022622,3.4152888450875403,10.198182063682717,10.135864786935896,49.02095261253763,74.90923686141004
8316,ESO 436- G 038,2,4.9690876590783395,68.31028604741897,10.473307129744867,10.490876120294784,9.975188303852875,62.672056891877205,73.64429789908156
8317,ESO 436- G 039,16,12.075540835562967,60.69455082404894,2.0974941594770935,6.769804382685878,8.75957205998865,49.93587311769381,74.0917292954692
8318,NGC 3281D,6,5.716996692906362,32.75937352314184,1.6503059601693744,7.194876401535188,4.957302596207527,28.085782505124705,39.62758531000999
8319,UGC 05739,2,2.813314094009976,28.46117031292858,4.7260042723288285,8.232246130755188,5.134479637198299,25.163798176789342,31.50398256995174
8320,ESO 436- G 040,4,11.470994310819862,54.71741124774367,5.708544826471979,14.448270552456552,11.262396069812585,43.77661751595694,67.42590061156905
8321,NGC 3252,8,5.161262230181219,24.046473418891033,1.7307268423069548,4.371292273612658,4.242038026196919,19.44942976945387,29.941979030574263
8322,BK 06N,2,0.063456396609016,3.3175103426277013,0.12701368141033859,0.12701368141033859,0.12538575037004612,3.245672455052077,3.384337667173527
8323,2MASX J10343568-2834048,2,6.004745234013228,65.850546922051,7.264073511748414,16.0606787641387,9.613495221427844,59.79143283189561,72.38395124218037
8324,NGC 3285B,6,6.8603294011140745,42.514696047379566,3.637395156111642,4.439707618989484,6.16380547648314,36.01218362362714,50.06688290271325
8325,NGC 3279,13,5.686628739857195,31.577496229618816,1.5624105382655824,2.949849017772833,4.333771888015609,26.24885135952349,37.6090382245102
8326,UGC 05740,2,4.816279380339641,18.612837078448177,2.2363104528403404,13.739343143640058,6.453306753441546,13.713344836542047,23.392450290518003
8327,NGC 3287,14,6.328447345949197,14.293490855470713,0.7101157373819144,4.975089865850503,4.477399211194626,9.442131831538939,22.082990590850308
8328,ESO 436- G 044,3,7.069660508688449,48.248819436409875,3.833725135203965,9.436611547769807,7.2776164774182845,43.21503171800436,57.63053870346041
8329,ESO 436- G 046,4,7.169020585850835,46.03997980414777,4.7445451695947405,7.880226028189532,7.082029512233413,39.52441286717183,54.342533164292945
8330,[MH93a] 103235.1-341103,6,22.700383275373937,327.56559811185844,6.323479301010207,25.61442909211098,18.933920413810284,300.4991689361712,346.2666464116173
8331,SN 1993B,5,17.75874594294204,333.0079356695739,7.7634444679497605,16.684859270116874,14.684297940081,313.3380343728204,349.04233186342884
