,pgc,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
863,36670,2,7.5043085701744,84.7614798177197,5.803605098186614,12.837558679255759,8.792092033238873,77.17976312552156,91.66519215292887
864,36683,2,4.449218466555152,70.17794071224822,9.590551084590182,10.446583472207015,9.134378464778566,64.80632998157452,75.06870523299149
865,36699,2,0.9860852249775687,15.699618018565468,2.1435820648945434,2.200769851973297,2.044984571958074,14.499172040420035,16.790143923349717
866,36706,2,7.203876087304942,114.36363224278104,15.581740840051486,15.88821251055051,14.95623004545372,105.77279045155788,122.39120741481501
867,36737,2,1.4973151474676254,23.055873590678704,3.1449162185735724,3.3482906136701507,3.035914220858641,21.27475364445957,24.723222413885605
868,36779,2,7.272485513877745,113.89926348485875,15.533318692381965,16.212642788475943,14.851171259210371,105.23491971712312,121.93703141315014
869,36832,2,4.765327760818481,101.21527520128693,7.529760594362904,7.808986106465458,8.05017187791565,96.96801383780043,105.66474895065087
870,36836,2,3.462296464797085,55.539739866784544,7.57702526519791,7.779169757192359,7.266084515821524,51.39186050430629,59.424422114435956
871,36856,2,6.460656761151429,100.39270985845152,13.75598960075949,14.495085310566905,13.226568158419445,92.77837164776308,107.78673332412407
872,36887,2,2.3271290733242966,37.230108936069804,5.0708987867786774,5.082077414369144,4.875244788606912,34.35035824617152,39.82931072334066
873,36930,2,1.3303931560956557,21.152588148767315,2.8896847068452116,2.9150820395933077,2.7391511909087525,19.563934224514053,22.65679799729648
874,36932,2,2.0206157797842983,31.947536934803036,4.360676885425711,4.370289852474391,4.177585848494057,29.55783394447392,34.23674715524301
875,37036,2,1.1053206927514012,17.29489400046596,2.3631905178042345,2.4262371528605793,2.251820787542492,15.95261309239763,18.53629003274239
876,37038,2,1.25664212566425,19.83359817500619,2.6982671263509004,2.704215366419053,2.5807703267889375,18.29720192688837,21.25711337943077
877,37040,2,4.793744637851067,75.02759968512295,10.250057970147148,11.034398315639395,9.887460582939179,69.21607258900558,80.35843502627942
878,37061,2,1.4210580124266083,19.960224268191947,2.308838340547017,3.5828224083552143,2.536910690593615,18.47112908608405,21.536173675274036
879,37132,2,0.7831409206447867,12.462016700028427,1.7008701099076433,1.7092949446079206,1.6303123030883764,11.507306198102917,13.323461585615503
880,37143,2,7.923398561664011,124.61337226612574,16.985488660426817,18.97725232301723,16.283596743841752,115.08620938545735,133.3458784360615
881,37153,2,3.367391476615468,52.47355274691993,7.153059520751602,7.5373863309065,6.817679536994304,48.38276605442202,56.15798536671583
882,37178,2,1.2065853892671023,19.215958751723967,2.6236483875787675,2.659590451211013,2.5262188598776403,17.749228943596066,20.571285917301925
883,37243,2,2.411209194570139,37.99288089985642,5.178478573652757,5.1813348775509445,4.954346250142245,35.10628080777476,40.702549840030954
884,37259,2,3.977059923807593,59.34832785301626,8.05548769950652,9.525745603874805,7.8608617797332,54.622187313952644,63.67689262809454
885,37264,2,5.214919913180142,84.15406575090336,11.499293246616446,11.556252119729923,10.940213736109934,78.11223583343005,90.11124969354134
886,37271,2,1.262979591147164,20.597683260261416,2.8143272607030765,2.937407225799475,2.648201194673834,19.076857189216494,22.026867078500903
887,37288,2,5.4332744574992615,84.92909327001631,11.571098683349213,12.077141616578558,11.051603339176499,78.47083755806182,91.05115669583799
888,37290,2,1.2278502260028055,18.672835451014773,2.5590457238433766,2.859126244666619,2.4783897942898507,17.208081531726524,20.03878346213781
889,37306,2,1.2007203632028187,19.376132664020393,2.650448835837981,2.650448835837981,2.5159479195238705,17.934458554656057,20.757030461243048
890,37325,2,1.4051719032408483,22.310506793403306,3.0493142524902828,3.0509961689184966,2.8828060830557924,20.660951971720465,23.874881843322857
891,37409,2,5.167054413848516,83.39134226100414,11.375426820097955,11.431772151846804,10.70315279700964,77.24089551661235,89.25634563658171
892,37418,2,1.3029779901199035,19.997728195752398,2.742066896083929,3.0636089672717897,2.651548675080834,18.457514880111365,21.464596138456027
893,37463,2,6.000955891185984,94.40189316679718,12.84844173790685,12.961366220408056,12.301522577896982,87.30726826019597,101.06110147663126
894,37466,2,1.2709224505927814,20.360760078973904,2.791183509179166,2.815715118519001,2.6165000670469927,18.909548659256586,21.788661527069987
895,37483,2,2.2560223149725656,36.63295985532589,5.012136307287639,5.11071821816854,4.739623465268463,34.019438097531854,39.24660356841643
896,37496,2,1.30443478176451,19.062614146540113,2.6150797773577215,3.5127966618445385,2.5723527639432895,17.511033406085765,20.503448877876544
897,37520,2,0.6588468510412769,21.630309096097754,1.3060575248137438,1.6345933100534968,1.3167180897191,20.851643528844395,22.372356072264783
898,37525,2,1.2424585352740405,19.408536268042283,2.6461592475921445,2.698205604500582,2.5309094433001356,17.960442400444776,20.79729401336475
899,37542,2,1.120543240618092,17.510563842137415,2.37991148234968,2.658986244665422,2.2879478378818985,16.1685917740276,18.74294769695047
900,37549,2,2.1991150117893015,34.14822029399474,4.682651517540322,4.934245750131639,4.522913054019694,31.559194977399788,36.61685952208521
901,37553,2,1.0795648729850222,16.969433402924633,2.307198402213662,2.3122845442961864,2.2105650642828056,15.672128496944733,18.134434407742933
902,37617,2,1.6664511455940176,26.359001263443282,3.603514895425542,3.879257932810915,3.4180141906172783,24.333240722149416,28.211428386700987
903,37681,2,1.6856279191008796,18.43426865004541,2.458973836111031,5.193276942224329,2.8760586013512275,16.477643684762473,20.22911923071255
904,37689,2,1.1887626447243924,18.15490723633248,2.4919941085251502,2.9468236821489637,2.4065562702352974,16.747933190955283,19.50398225831288
905,37691,2,1.3601987113663452,20.737599184444367,2.8407287711533575,3.3098052989988385,2.7268584690521935,19.132055776779747,22.24471633793023
906,37697,2,1.1926054584930819,18.633331619209855,2.552470928395379,2.81498994757307,2.447594677574789,17.20241777693722,19.963397691064188
907,37723,2,0.8160500987058268,12.796204340457205,1.7523024985740867,1.8656198132195516,1.685150550168967,11.812224085655625,13.712232061664071
908,37832,2,1.0332698093578792,16.51778568226961,2.260775073079293,2.339242102811753,2.123727640972413,15.292742272418264,17.68147651840695
909,37906,2,1.3373671170108783,21.095487355610597,2.8928067691272217,2.8928067691272217,2.7334217976140325,19.550139402062435,22.626383362483942
910,37935,2,2.863157217457658,44.78055893896079,6.09907891451168,6.36581208033789,5.863289272179783,41.409771283581726,48.039407444885704
911,37969,2,0.6645892743685432,20.66761998736251,1.2457512518000482,1.8095961645123462,1.282136186925562,19.891342690121032,21.418709374573268
912,38031,2,2.1214253982562674,33.2849135644181,4.545786977990135,4.839752417014124,4.310662878011368,30.763506214659667,35.64102285149557
913,38049,2,2.250531169078698,29.121601664424645,3.914080647964999,6.509055207053605,4.214753468990287,26.474626941580794,31.595040564970812
914,38087,2,1.7132652980854233,27.311446601961592,3.718617373531959,3.847683225100817,3.5558413096444474,25.260422165891757,29.227028360546985
915,38150,2,0.9353686147444891,14.929421298959468,2.0291746355094493,2.0291746355094493,1.9205092980634189,13.81275179583678,15.949955322685062
916,38168,2,2.8829569516833593,44.984242717862244,6.147112327895451,6.177560511413345,5.862076375419315,41.59313548956628,48.220930017703154
917,38212,2,2.305465175563786,22.82747647697485,3.1311626792910188,7.262398365151855,3.8454080032976976,20.240324975681055,25.244716376748784
918,38240,2,8.083421604061838,92.94930474308109,13.492582749427777,24.667596558475907,14.649267367316648,83.61646276682171,101.86285253118581
919,38283,2,1.3396085483123492,20.022689703205607,2.752100268048997,3.3041016099091634,2.6877781483750267,18.44744331931197,21.558618472269195
920,38302,2,0.9118081697029504,14.07369991383143,1.9283918489378193,2.18384119841124,1.8784314497717172,12.958008269142407,15.11373375221412
921,38347,2,1.9244686498813182,30.196160894395028,4.1223049392388535,4.232282299564669,3.974664227355104,27.93457560938701,32.36402644022946
922,38356,2,0.7364283516348549,11.704269768963549,1.602031861558672,1.6099671257152894,1.5186213656165943,10.829026711600159,12.546440076470946
923,38361,2,0.7943557452763086,12.40800663371171,1.6965001711636498,1.7002400493229302,1.6264467352549536,11.475865866493434,13.30456007993551
924,38370,2,1.2798903511115713,20.564477256534943,2.8124508549545326,2.8186508092517837,2.650124128678959,19.05421194561681,22.04517353114126
925,38392,2,1.3698110586390029,19.62514651047664,2.691249163220358,3.863057140452089,2.7156640812767336,18.02406453587374,21.164711695503318
926,38464,2,1.7395036402273782,26.89534528131437,3.676459362314005,4.283536253973425,3.570264241185397,24.796544979478263,28.853062237395978
927,38536,2,1.5358018540486078,23.675966667323912,3.2378547026434292,3.350234233118206,3.100791777315516,21.84245638434457,25.36048861993854
928,38550,2,2.113059183833726,31.838083855480043,4.359430615738503,5.079283421602703,4.2498681576288195,29.329077089410944,34.199637990663525
929,38580,2,1.4120422424509964,20.00197246335806,2.7468608933597523,3.877944476669074,2.7546714617005104,18.32627489453999,21.57481558985588
930,38628,2,1.769945520189332,27.85765653048545,3.7995592228181705,3.8516104046791,3.588307749987457,25.817135923797405,29.812833800592593
931,38645,2,1.7006398101896747,26.950288994193656,3.6810159638508537,3.699248955802377,3.4884251149472205,24.955945443611242,28.84205092253303
932,38680,2,2.874432122386629,45.13907303354758,6.162163513079757,6.246580645401303,5.9005032233700865,41.75591972476085,48.38704920213601
933,38688,2,0.3501696788158582,6.681317868939946,0.522047419200811,0.5733129239381525,0.5690910003673532,6.384950770374081,7.007052122441664
934,38711,2,1.4465604207048464,22.698990462292485,3.0817349739539583,3.3568041461514495,2.9754209288434255,20.982727281520894,24.29486498998459
935,38712,2,2.9094756923848224,45.964874928283066,6.266568190536978,6.671812536174894,5.995194480031177,42.499250029422534,49.19574242579682
936,38795,2,1.1701765012512542,17.042455923547735,2.346214426670557,3.1001395473916546,2.312334673958007,15.636895301163769,18.355993509481454
937,38803,2,1.3274365684025777,16.93119447914934,2.2765544690037336,3.969488439515868,2.439622759163402,15.352947323330858,18.36242021561002
938,38815,2,2.0808795182289446,33.179951445588124,4.514565690814706,4.603361063747973,4.2808340564984215,30.65599286767813,35.50769660546624
939,38841,2,2.6897789641742977,41.46335819973223,5.688015934326865,6.273022544014425,5.484153153194606,38.287277165922646,44.40488706738585
940,38851,2,2.721131528351996,43.4930428557741,5.934369685043148,6.19389956413824,5.572818047150139,40.32441211681986,46.493308513001146
941,38897,2,0.8165766608903511,12.920692436816145,1.758993572950694,1.8359202582678364,1.6901804569135626,11.942010750172596,13.84390134478712
942,38916,2,3.1820994921542556,38.446752898561456,5.161893978513764,9.57043157949263,5.755581121778654,34.72946272360641,41.90848587611005
943,38943,2,0.8372223741965382,13.387771714486577,1.831916321112315,1.8570122346097526,1.7522858078787344,12.388436496422997,14.341681093255184
944,38988,2,1.069479637129099,16.82772075508373,2.2987870154501158,2.3601154546696543,2.2037636328311105,15.547218999100243,18.0038613933578
945,39025,2,1.6528971013892442,26.180511728393085,3.563793476189627,3.8364970076739255,3.4391167205145026,24.23707179290708,28.08137454193758
946,39040,2,2.4218317595711274,38.5290842252034,5.266885872647495,5.278496547245324,5.052209606518628,35.64118027098318,41.245475293794094
947,39113,2,1.5672689807122937,25.205454858040518,3.4404557523507733,3.508124842250595,3.251590531975204,23.31833311695335,26.93847595196698
948,39114,2,1.7230919001711513,27.280546464608765,3.719089813633261,3.7211411595220754,3.5261153924192654,25.21962806831733,29.213556409883953
949,39143,2,1.1021265238590237,16.89040484208791,2.3196890363349887,2.7027286597917066,2.269799688910583,15.577498694070265,18.150065581236344
950,39152,2,2.560882317718311,41.00345768759614,5.5797658786790985,5.689512291957719,5.3496366753818245,37.84520981978092,43.892984825165364
951,39183,2,1.225916680748694,19.25817617844938,2.6258157721861823,2.740651497975055,2.5295468766355906,17.76307005360646,20.610952191904165
952,39201,2,1.7139705811614916,27.05726939405672,3.6984765831312107,3.7712205921844553,3.5163743348478804,24.993184172232517,28.963625931732974
953,39206,2,1.1596778646144388,15.812024963977933,2.169815830119716,3.3274846575398036,2.2291902370674546,14.430773228338282,17.1128466923734
954,39212,2,2.17537764828402,34.74466922593243,4.722228644392957,4.975949316848782,4.547748093125645,32.08499584819325,37.194510669012296
955,39224,2,1.0583039897243316,16.62173978187029,2.2721482615467887,2.2734015149578832,2.163965340278511,15.366416560481436,17.78631883997205
956,39237,2,0.8865001487241629,13.887834269966222,1.9037463347790962,2.0268571690094066,1.8185932512565879,12.842829155605084,14.888954766351345
957,39241,2,1.3568171106390943,18.844044870395756,2.595304923067459,3.8509070889983716,2.6434416703286505,17.245900898032055,20.396203859128335
958,39308,2,1.284205170861466,19.786261336584463,2.708484294337448,2.9157390741024236,2.5986813746063877,18.278824688599208,21.206191435879372
959,39315,2,1.3983551569732828,22.236538969602876,3.0467973063876563,3.3187480159732896,2.930260118757639,20.5396120920119,23.826831458377928
960,39328,2,3.461229464916412,53.39886940276189,7.257637743567553,7.905439200573157,6.9956720566335875,49.2547840579804,57.18682841935234
961,39344,2,1.606878012446126,25.650890111331577,3.5010812020787894,3.5030123005168967,3.338712817242902,23.71159808510621,27.480517300055638
962,39366,2,2.302324818916563,36.74637111091535,5.014206131991279,5.016971827806646,4.808664993289715,34.002927140522765,39.325711558489886
963,39390,2,2.112721264531347,33.86118014062628,4.615323886873503,4.617869570402357,4.3880071241213265,31.368664218157484,36.288148440276146
964,39393,2,1.3088836728166826,19.2887061007337,2.648597573045025,3.333156802366792,2.5782401432112634,17.772747786567887,20.76149595593136
965,39422,2,0.2476873985515542,4.7935658350935535,0.3590527265430103,0.4302539748429348,0.4025762703357376,4.558468697210165,5.002571887734399
966,39423,2,0.35131048301415635,5.579183419716202,0.7565723398572394,0.7632218263627543,0.7245733566410244,5.15882578190127,5.967129015794287
967,39432,2,1.3818063685796225,22.508487354278923,3.07586804955119,3.091103592657269,2.8864732069575005,20.846656884420522,24.049343460439943
968,39483,2,1.0584952182406309,15.954860014902264,2.168162550582699,2.5638875826183023,2.1275482384835986,14.69753304485954,17.115069956991462
969,39600,2,0.356383296267421,7.19334595966932,0.3285300868130802,0.34334699556126486,0.42087462716578783,7.012574626520514,7.43066169583856
970,39613,2,2.0600053566488454,32.33186089888737,4.419514849430045,4.612795048576116,4.231964461698229,29.893579967726343,34.64383541880975
971,39738,2,2.2263015810910582,29.10559216654495,3.999531118775349,6.651158010239959,4.130959506344214,26.486479151591585,31.571398795682715
972,39775,2,4.248166720971375,68.16606647112683,9.2889730079717,9.334983612586141,8.866760106112778,63.07143162703383,73.0410654681795
973,39794,2,2.5544596596171494,39.7557645893025,5.468189579916686,5.956268663250937,5.198356599884741,36.771495086071475,42.74261859683368
974,39819,2,1.9014211511774501,29.805888233292,4.081788140541078,4.117662826581041,3.918061055793496,27.55802006269482,31.942174076511673
975,39839,2,16.099397764528533,100.7031582346016,14.709817526027441,50.875454129919625,24.41524465804168,83.71593100220699,116.69680159528383
976,39886,2,3.0178907957518732,46.443211416891295,6.351928954750742,6.438945734804061,6.070405600293081,42.914247278514615,49.72262292329779
977,39920,2,4.404174153829635,95.7470363303573,7.058445033402081,7.058445033402081,7.418102676161311,91.75285152960826,99.76187865391861
978,39925,2,1.0378647315278706,16.588205423282485,2.2721482615467887,2.2734015149578832,2.142071713813877,15.39679806360737,17.74823482316476
979,40023,2,2.4358900318805965,38.181231172687035,5.191158062138969,5.418184805623764,4.923606594918469,35.342065117941246,40.880918380721106
980,40033,2,1.2892189339957376,20.397973291872567,2.791183509179166,2.815715118519001,2.6782426019658,18.848889535253665,21.880735062999367
981,40095,2,0.72727066338694,11.244750125265561,1.539481936412245,1.606808642032408,1.4569410989094433,10.404059035594017,12.039926158651252
982,40105,2,0.8463220506803482,13.33715999144464,1.8217628385991658,1.9196443532973733,1.7350271376476205,12.321351271664176,14.288856629264306
983,40119,2,1.8829170190612619,28.10091406379292,3.8559661978975064,4.931396673344691,3.7938454507216366,25.830385128311704,30.19202983058832
984,40153,2,0.35013087254783976,13.961470416850755,0.7580807672121954,0.7687914898127086,0.7227451537217032,13.548083479236148,14.350607292329437
985,40201,2,1.1928828634589743,19.037602660368897,2.604884014255087,2.6277782441769593,2.4712241713948044,17.64669075713446,20.354592177043216
986,40205,2,1.4809070037881165,22.860730672849233,3.1257972470660795,3.447282290566268,3.0083012455215155,21.100931283193173,24.550551580607458
987,40208,2,3.277294424938351,52.62173309954902,7.155104430290734,7.295835612374715,6.870208133172135,48.58305645291752,56.26788094211669
988,40273,2,1.1510845887887682,18.205248859627144,2.490332613028211,2.5767671307814783,2.3576383961212786,16.88076971000554,19.54539359730088
989,40284,2,2.2172231131895193,34.19795558716,4.690242386051822,5.3115473179563475,4.537548397086064,31.53427624612598,36.68874411544161
990,40342,2,1.0340830288241674,16.558297296895233,2.2712103366832586,2.3500395537687395,2.133889895185413,15.362863429286971,17.707666014712327
991,40455,2,0.6129041024542139,16.999310358556116,1.0913312530992645,1.6587826511042816,1.1626402759682006,16.267585431481997,17.676844444868504
992,40475,2,1.2965507909143996,20.97217568592045,2.864738220182119,2.871053440235631,2.7451276163935474,19.391468252236017,22.394033389504028
993,40507,2,1.0989815628692388,16.264896162675445,2.2048974264567165,2.866074212761139,2.209673307047313,14.927927436745174,17.499859632420105
994,40530,2,1.3228674471224673,20.710084322803265,2.843436689842972,3.0972358591685447,2.749682104743557,19.131669034426878,22.22885596240218
995,40537,2,0.5991781042170027,9.410820996143705,1.2876220066074604,1.2989388691281776,1.2517173327016478,8.702106994961884,10.088247456182785
996,40566,2,1.6347861635768284,25.476515684310108,3.49630313983069,3.7224009073762576,3.373306127848707,23.586879797997753,27.34553737902171
997,40581,2,1.158920090871456,18.270748991657822,2.491361027190702,2.492735192230209,2.348571510120712,16.906357135134435,19.552765496455482
998,40607,2,1.2496711736748516,20.053929698411814,2.7443321057100354,2.74584580251885,2.596964482107602,18.562055643740504,21.481100238264396
999,40621,2,2.3542869440097594,36.7780125763101,5.022972544864563,5.539580123491654,4.892988896250742,33.952606383192766,39.496736406538325
1000,40644,2,1.140233710598184,14.884165326788052,2.040678540175226,3.2863031140077648,2.1221842691707646,13.57197141763575,16.122114506080532
1001,40649,2,1.495163469446798,24.07544080642733,3.292713223545254,3.2999719002485186,3.1023258068923334,22.27043461683338,25.722617884467166
1002,40692,2,0.9158192022122559,17.93932384704479,1.3763992771848401,1.3763992771848401,1.5188697265947926,17.150447613447533,18.72732751825896
1003,40775,2,0.970625991288397,14.334582901222673,1.9695531309844834,2.602443102661667,1.9468615113612804,13.1746862996528,15.413841117162574
1004,40811,2,1.2008930394351767,19.081343967780473,2.608775255072795,2.6102141825153966,2.4467318482482097,17.68229016412427,20.429106584038475
1005,40839,2,1.8690674087973134,29.56690153774623,4.0192684243316865,4.235219739737155,3.82515245821967,27.311312718929624,31.650299091714835
1006,40860,2,2.7268517920975572,43.84393891456185,6.019409755659152,6.0326793441093045,5.700737638257511,40.617964931626474,46.93943535436049
1007,40988,2,1.4623330901561444,22.941061686016127,3.141921188849166,3.5581238004866083,3.0257803918189725,21.195581318812646,24.617739952598605
1008,40993,2,1.8164744680229825,28.604841203504463,3.917065234817029,4.319931379954947,3.7530590090994314,26.43467354109857,30.59215346876311
1009,41010,2,2.0104309402266844,32.674781657116384,4.452623527385064,4.540200582128097,4.208343574138299,30.27244821094114,34.9253115278673
1010,41024,2,1.0074251000978234,15.800691110155714,2.154092023838524,2.248297688833661,2.066197839734386,14.560930779008668,16.921402671968043
1011,41050,2,2.1024750011394824,23.16280892288983,3.1777477876700737,6.897982145643924,3.644373748839673,20.745894680569993,25.390045217150227
1012,41061,2,0.7519613479992238,11.613004892026114,1.5924948837086566,1.7792350773906709,1.522949669004053,10.732943702897586,12.45568263189498
1013,41066,2,0.43393676393743813,6.815057164941584,0.9352024414643911,0.9480140307837833,0.8832396708027352,6.327958454629775,7.315211365298372
1014,41189,2,0.8897701556142019,13.60900005933922,1.8614165158413192,2.0275626330300733,1.8241735160149737,12.542965973701284,14.60502123490839
1015,41317,2,2.763206826834595,41.88305715303252,5.749952441757127,6.903246709531771,5.576213858943839,38.58303312359208,44.96590630867748
1016,41472,2,0.9028182373505053,14.108846918266918,1.928943135681019,1.928943135681019,1.8424147391239871,13.050230170185525,15.131282542975333
1017,41504,2,1.0674428015075215,13.355383551452034,1.8338373100327987,3.197549674844232,1.9573374939818746,12.126432367949764,14.534687164453093
1018,41517,2,1.2727519357735022,20.1645086132927,2.7510515942319547,2.8244458231677894,2.606635735513052,18.68735272462666,21.59721465540938
1019,41555,2,1.0829158978592586,17.335260139599427,2.349793888181697,2.501749577108553,2.2194242502605386,16.002774896240815,18.53362289446343
1020,41599,2,1.1451399402816231,17.981108562466776,2.4455778598293247,2.530459028648521,2.3282459713591783,16.63013834822351,19.222809337055676
1021,41608,2,0.8946493153509832,13.999560879346244,1.898131609787323,2.179875488389872,1.8413088346057906,12.897691056561994,15.019341377593223
1022,41618,2,0.5873618316946393,9.331781122675142,0.6758462122545928,1.1418413516011305,0.8667572912272606,8.70951000490896,9.872301392756853
1023,41639,2,3.0515853460700773,47.82715805495563,6.529056991306577,6.58644063338583,6.249487398215394,44.19567870380583,51.224879602871596
1024,41729,2,0.9295224732596008,14.37971270124491,1.9679899365889453,2.0066976246183548,1.894295687278417,13.289517636516079,15.434551189412103
1025,41748,3,11.727636679927125,108.12051597354811,7.795008172776815,8.656788417968881,11.595224327505008,98.72857532740842,121.5376258703964
1026,41755,2,0.7536381718388656,11.64481271529001,1.5965969198948107,1.8080942070167434,1.5427270015386725,10.759002973130762,12.483801582755682
1027,41763,2,0.8848681799529413,14.189971390629077,1.9318246391274383,1.941393449326272,1.8296195135603426,13.132466336172206,15.174583761238429
1028,41772,2,0.5492190131791248,15.180543702705409,1.0007630453938419,1.3419808815389234,1.0260721498201033,14.541322298783324,15.753067781941244
1029,41789,2,0.7911448641256592,12.831219793650208,1.0304342794995858,1.5745886097303448,1.2340970786368652,12.123875353912522,13.64167002524529
1030,41823,2,0.7991138415460755,14.068880219713126,1.1155860028292912,1.4175976008190547,1.2621109061921696,13.403166282325378,14.859283363280806
1031,41838,2,2.230825871161014,34.55510299074136,4.7477936890712655,5.002887946081249,4.555394214511778,31.981252349012344,37.0561779651335
1032,41911,2,7.61939070391069,93.61354560630089,13.576193430556925,22.733142082262436,14.264300446558572,84.79480808216837,101.98752720858043
1033,41955,2,0.6924927036865414,10.752044348889626,1.4755733548233676,1.6273345621788236,1.4311552183298124,9.929163595852309,11.538501081944897
1034,41958,2,1.2016077933763243,17.147689864456876,2.3631154645511305,3.174336854769246,2.363325216352063,15.739027561455003,18.48381736007771
1035,42002,2,0.46838854652494377,7.479640339579693,1.020037120883915,1.0400998650674662,0.968785942364593,6.924780995854639,8.00805185644618
1036,42038,2,0.6705643583220797,13.360991269935687,0.9350793459726697,0.9553566247128907,1.0535334981699698,12.836917661344662,13.939377405061785
1037,42123,2,1.529454328671625,24.412030198208004,3.3191720891817242,3.533815204909924,3.1254455605270213,22.591249149532818,26.082937023889265
1038,42160,2,0.914849700320039,13.717612341242877,1.8788786668432733,2.327132853886112,1.8487286326843249,12.594030080188773,14.76177181013039
1039,42166,2,2.3601199322147965,37.50240032940371,5.1261155379291115,5.17116877910576,4.850909294268118,34.67016704678118,40.16547449603134
1040,42224,2,2.881199165615419,39.394913874857544,3.6801837217672575,6.45935064023459,4.521195103778295,36.218879300997294,42.075075064461416
1041,42230,2,1.3167644474842874,21.030440242016823,2.8709317835743353,2.9273991108539277,2.756361633239936,19.42302336563831,22.519623557102186
1042,42336,2,0.7335139419652285,11.762069408025724,1.6052915062184738,1.6088303179117651,1.5276573505628592,10.859695083291673,12.59130790722467
1043,42348,2,0.9757141541831451,15.329946436187615,2.080665105071799,2.081812741731081,2.016630052888166,14.157631991731185,16.418208555567684
1044,42369,2,2.4933170956369675,31.857629639767456,4.387767054960948,7.531743391185847,4.601175652679712,28.977584979613404,34.59826733694014
1045,42396,2,0.823722739617282,13.005427116961208,1.773578679967358,1.789166597840667,1.696708192266333,12.017021357030867,13.956273457315095
1046,42476,2,2.370706466797978,36.85682855399905,5.048882772076972,5.717695918328901,4.875782613416556,34.04018261914952,39.58878647087693
1047,42505,2,3.520598006550748,41.11395718003376,6.5789400946564545,9.933981694844123,6.716120139271643,36.85400249622053,44.86535004133718
1048,42510,2,1.6592067832376165,32.737354950197336,2.5246007781584643,2.533184230981412,2.738912941272391,31.3180841657414,34.19636229553331
1049,42520,2,3.1543096218051163,50.215047799564424,6.829383390732766,7.06641777595588,6.44439948338965,46.4386813537836,53.65853807780205
1050,42544,2,0.8862472511185371,11.606517945431,1.59138257152729,2.5627581206096064,1.6670379217595914,10.572499010878888,12.58470016000561
1051,42635,3,23.06769952749459,127.37174216726216,9.439510612890265,31.00577199176136,22.55638147168246,94.60914214809405,139.92553411437297
1052,42640,2,2.2331426532809995,34.84936545620917,4.754886061897028,4.88173980645143,4.597693002420422,32.228394455533746,37.35381435438423
1053,42689,2,0.9320901582815261,14.03345192545576,1.9234373528800774,2.148984742379734,1.8721427559356327,12.929452855980601,15.078697125004451
1054,42726,2,6.599844906586855,103.64146069932393,14.168354840441816,14.168354840441816,13.543375897643834,95.88542863407999,111.18456931831527
1055,42741,3,2.0722133954208624,22.824546839401215,1.3099011766309558,2.230648038237557,1.9655508918708637,21.32394408201197,25.549081795265845
1056,42765,2,6.53405894283723,103.52768320937501,14.162506255424166,14.540342217714064,13.639771299756795,95.60469553544566,111.0148538337991
1057,42791,2,2.5735762114439087,41.15859755644176,5.62299504621107,5.6508471458563445,5.297420813247308,38.19623944723886,44.09549453155069
1058,42833,2,1.8637833808843476,28.611970474278557,3.922916644723915,4.176602512386516,3.7498543655919043,26.46232310958925,30.703008331486433
1059,42857,2,0.9162788847698103,14.334794925127607,1.9650544891006265,2.050992909023619,1.878534338644214,13.267980954011561,15.370804116790124
1060,42863,2,0.31633594387587205,4.939030966197703,0.6725633817968025,0.6817770081271066,0.6473825825873945,4.56790252091067,5.292206956319281
1061,42879,2,1.700011644596858,28.340646188803984,2.8462131405604287,2.9354920012489742,2.9954252525573244,26.770591679355004,30.028750934129416
1062,42880,2,2.8269936830172613,44.59011980732909,6.080897750952791,6.111017957124124,5.806751907764845,41.172613222400486,47.76981221829141
1063,42929,2,1.819669107586354,28.907703870870474,3.9651293197236526,4.102751113208852,3.7963835102678947,26.77003874377219,30.99951618455863
1064,42975,2,1.2214508738268552,15.548838184711187,2.1380067903963966,3.555472020991959,2.2695698033156284,14.109365188051283,16.88155563623623
1065,42999,2,1.0709945947155222,17.027702020882383,2.3190997284286796,2.3190997284286796,2.227991922948743,15.745480588435237,18.24443599486818
1066,43001,2,1.3815507750045406,21.64261684619156,2.950989749199089,2.965606738876549,2.7935592704043875,20.023197345751136,23.171622192646264
1067,43052,2,3.2183330863466635,45.695085933343755,6.179017497571228,8.579716542499618,6.224349963989902,41.78235403581815,49.08843244817166
1068,43087,2,2.334056992518329,32.56018590026912,5.029718679851753,5.498230259457634,4.801682594531156,29.73766755697187,35.18039536121325
1069,43118,2,3.7589787611176035,26.74436265557667,2.2257157179895266,9.541164482582209,5.223203369297608,22.892668155464342,30.4850177112004
1070,43142,2,5.743802256772422,92.85588881664663,12.660086307943336,12.667069257347954,12.084090352057062,85.94498949714612,99.54740475875393
1071,43170,3,5.809572619541617,54.72642745650572,3.9863764670281405,7.174131587929412,6.649948924283448,48.03185374416385,59.602075142488914
1072,43249,2,2.2224818769143626,37.36932647380121,4.154245765649211,4.244348324202982,4.192563005663009,35.00619901941549,39.61259000359482
1073,43254,2,1.8696812454744745,25.565293612842797,3.509988001941092,5.294833138403882,3.610449117791824,23.336091439315002,27.60902913866009
1074,43278,2,5.28702165769615,79.04784659894372,10.861723308570225,13.45306304619551,10.62960416824118,72.87869129388223,85.05183929604104
1075,43359,2,6.585830555887319,105.42299671385673,14.349952368318023,14.47607357259826,13.821870531148724,97.2954711721701,112.6214127314316
