,objname,j2000,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
1253,NGC4786                       ,J125432.4-065134,2,4.390737194063662,64.01074777174564,0.8967687298933484,12.357136277303391,6.3424436600821394,59.61729321392493,68.39659066732344
1254,NGC4789A                      ,J125405.5+270902,3,0.32003736156992546,4.0164549862931365,0.039429226154212245,0.06493307163099356,0.06692861292635113,3.464769345457124,4.059959779087012
1255,NGC4793                       ,J125440.6+285620,2,2.00528868468888,26.305240109045513,4.176629980138873,4.747872254777201,4.072012788223714,23.948373416908293,28.641303407389813
1256,NGC4800                       ,J125437.8+463152,2,1.9860530336333895,29.06388154599044,4.157535388983426,4.277850569475428,4.061222257288294,26.81642748355174,31.336980313720503
1257,NGC4808                       ,J125549.0+041815,4,2.2972889182627494,16.84251200471947,1.5239518749008558,2.1472978639727267,2.266848997916988,14.617112769882368,19.292430686911
1258,NGC4814                       ,J125521.9+582039,2,3.0547247134755904,42.21792445153084,6.6270127298587855,6.722887695535874,6.325091986389771,38.46450164107448,45.59045570152667
1259,NGC4818                       ,J125648.9-083131,2,0.8096242882737196,10.698689907624606,1.6894449085225023,1.8013114903163199,1.6158929175017496,9.756298772478235,11.602653793958519
1260,NGC4826                       ,J125643.7+214056,7,0.9554077014937866,5.19782311805313,0.02681343062531065,0.39045595774500813,0.7793792331981942,4.399966227272732,6.299746766729378
1261,NGC4835                       ,J125807.9-461552,2,1.3138180030976432,18.84815477910931,2.3229941527054336,3.94969397680262,2.4455617743521314,17.32880059558436,20.309155581975958
1262,NGC4845                       ,J125801.2+013433,3,2.5795809724319687,19.425300067225457,2.3750708281297475,3.6602774221826806,3.084359169198211,17.008463930123753,22.390229342360687
1263,NGC4904                       ,J130058.7-000139,3,2.0908611796272596,16.192292000926887,1.9772327582956706,2.8641667602507317,2.497755446871478,14.17872337362832,18.577584800184063
1264,NGC4939                       ,J130414.4-102022,4,5.002897712158228,38.35288616364297,1.98757429091151,2.825365776825971,3.968122631031122,34.38600646217111,44.47155229373187
1265,NGC4945                       ,J130527.3-492804,5,0.3505949603179845,3.481001702903396,0.022501208856558392,0.04430541556213865,0.11160784806967038,3.3607440197679397,4.0259227258867805
1266,NGC4947                       ,J130520.2-352014,2,2.0985640708199775,25.58533356589945,3.22450937697755,6.410937489208714,3.658746948855983,23.141165536319438,27.772591730890284
1267,NGC4948                       ,J130456.0-075651,2,0.7528287360776122,9.866677055500041,1.564469083389014,1.8456913224636193,1.52631063678757,8.984892139017965,10.692601763156041
1268,NGC4961                       ,J130547.6+274403,3,4.544701502263017,36.888325463735995,4.420200418459503,5.420282534882253,5.4670523451831095,32.73547435219599,42.216037843160485
1269,NGC4979                       ,J130742.8+244838,2,3.6679569450143297,49.22649785751324,7.814916862253102,8.412104919638711,7.4165258208397065,45.08238453258896,53.364683352628845
1270,NGC4980                       ,J130910.1-283830,2,1.225980943998388,16.892125440139704,2.652040181878,2.6531134478797975,2.5460641217451414,15.426035231856957,18.27224264207313
1271,NGC4981                       ,J130848.7-064639,4,2.6394628625596974,21.455441695317194,1.759573976917301,1.8476767233765055,2.5718369417978098,18.909708722552534,24.201416631956636
1272,NGC4993                       ,J130947.7-232302,4,5.010731549428868,42.350029081758194,3.2317270764344936,3.9297038088933136,4.835504600812156,37.38253154841834,47.458439882773924
1273,NGC4995                       ,J130940.7-075000,3,3.1869624804384755,27.41945396170755,2.2801220824037958,3.704449150999705,3.590823990064431,23.81569767712232,30.01766325193523
1274,NGC5004A                      ,J131101.7+293442,2,5.085454600157888,68.4465134941837,10.801442031943942,10.957709708843026,10.333825983311606,62.500679981434715,74.07086138950011
1275,NGC5005                       ,J131056.3+370333,7,4.420201860582546,18.57454138925334,0.36835080306478113,3.0513712952503065,3.588776898085719,14.09777972287568,22.86500477978908
1276,NGC5011A                      ,J131209.7-431828,2,2.34547267728608,31.284327363898807,4.944298588008167,5.375772313603324,4.7858390806976665,28.45412530943838,33.91203933711191
1277,NGC5012                       ,J131137.0+225456,4,5.050452684679729,39.294975949214674,2.4356589593003117,3.095420672146544,4.350915013185948,34.894384324798935,45.091027331470144
1278,NGC5014                       ,J131131.3+361655,3,2.996283044686811,7.117840568069117,1.0712914788360541,5.283513083035399,2.1761690556510276,5.924375507633304,11.999688623612203
1279,NGC5018                       ,J131301.0-193105,6,3.2832346256108993,38.25589666064389,0.3809846984005243,3.5192902867798064,1.3288208510957806,34.738754202154276,40.982512874588004
1280,NGC5022                       ,J131330.8-193248,3,4.618609924901945,36.04607877227969,4.286680745555184,5.977041943650615,5.490688304727532,31.940211814941264,41.57291390021751
1281,NGC5023                       ,J131211.7+440216,7,2.063256647121979,6.492952041988875,0.06272157859971811,0.36035816193191633,0.5210430032258438,6.115995897334769,10.239690635905765
1282,NGC5032                       ,J131327.0+274809,2,10.430291530960455,134.08583368705254,20.82240645011143,26.257409011005013,20.70135891358479,121.51124217146835,145.85712382372785
1283,NGC5033                       ,J131327.5+363538,4,2.5599253913035716,17.550778667625778,0.602745013281106,1.5387094618408923,2.382109190135487,15.49310132575052,20.664964247886115
1284,NGC5042                       ,J131531.1-235900,3,1.6213407314415649,13.54300713629194,1.5876055997246628,1.8575949720357257,1.9413710889906184,12.0991216147004,15.50202229140034
1285,NGC5054                       ,J131658.5-163804,4,2.325739344729471,16.407183258489173,1.2492384366261313,2.149195061669582,2.211544618336572,14.437073678670403,19.158201292763003
1286,NGC5055                       ,J131549.3+420146,6,0.9878484368256761,9.015524290076014,0.05790615729540631,0.25903809319672766,0.7892753393349344,7.86677879532348,9.697180211420111
1287,NGC5061                       ,J131805.1-265013,6,2.8702578351319143,27.05609446468424,0.2764882767761338,3.005614446725652,1.9944091209862902,23.913235405100995,29.54998214799712
1288,NGC5064                       ,J131859.9-475431,3,5.110242006518539,43.10829244948493,5.178799031692588,5.574775638469133,6.162951161182542,38.49393914876543,49.167762298520756
1289,NGC5068                       ,J131854.9-210220,2,0.11774593029421218,5.232895329754732,0.1922597743801282,0.22384484068343266,0.20570922865622818,5.112239654957956,5.341104797124158
1290,NGC5073                       ,J131920.6-145040,4,4.307965468009184,28.975372868093295,2.8826494902383106,4.198398344717621,4.259442864882825,24.90681229579921,33.813208691219536
1291,NGC5081                       ,J131908.2+283025,2,9.945743037481085,124.43545822574653,19.331636685191615,26.896990200193652,19.30959350178282,112.30809817388597,134.90016845393748
1292,NGC5088                       ,J132020.2-123418,2,1.4196398200311455,19.363019629519112,3.0316458077132293,3.0512168533729396,2.9264147392118063,17.67019534273763,20.915695511434368
1293,NGC5102                       ,J132157.6-363748,7,0.3652579126663805,3.4752289212743612,0.11920491750545235,0.3658427060600806,0.32107496446009653,3.1168975892386213,3.852155777296773
1294,NGC5104                       ,J132123.1+002033,2,5.387254963872831,71.76134103915363,11.317331426763394,12.066708441280571,10.91579149275064,65.43284214781714,77.66729420422057
1295,NGC5105                       ,J132149.1-131224,3,4.377865965492337,33.20035697877765,4.061709170644178,6.142958011584755,5.2153937289372045,29.090471589256488,38.18309090595046
1296,NGC5107                       ,J132125.0+383213,2,1.8167156397908322,16.85364721428968,2.120109665384689,5.711026807111705,2.890243916985495,14.893287084771988,18.733053639739854
1297,NGC5112                       ,J132156.4+384405,3,2.2553036623970883,16.6699075598229,1.9829757666897396,3.2985307046490524,2.6654142584665874,14.485123161528948,19.182654965279472
1298,NGC5116                       ,J132255.6+265851,3,4.758964955872471,41.23189260650071,4.970435632462091,5.047894955115365,5.809784198237028,36.85084716999788,46.825818545755496
1299,NGC5117                       ,J132256.5+281859,3,3.8698997140367126,33.3202962540675,4.023036610971564,4.443420646696787,4.784561275690952,29.399196319993326,37.59211756786753
1300,NGC5128                       ,J132526.1-430058,21,0.3913078786839426,3.625562173564381,0.021528368723198132,0.25019322502020486,0.250108946085586,3.222528921477938,4.00628271373344
1301,NGC5161                       ,J132913.9-331025,4,2.6156562804550987,21.118686827849835,0.9203708951232731,1.4232870763343632,2.1856447678374833,18.678741832415287,23.84376336057375
1302,NGC5170                       ,J132948.8-175759,3,4.1017811392740775,26.133678123206526,3.059055919106813,6.051983708068839,4.5864617478866405,22.5064840717066,30.994020433046
1303,NGC5185                       ,J133002.3+132458,4,8.59223670410072,104.14422407605964,2.0387151596024213,9.215860643305902,7.7975446569439475,94.53323437735295,111.74728949877067
1304,NGC5188                       ,J133128.3-344740,2,1.7249061574355828,22.403680444343934,3.5675246711958963,4.2088075745398585,3.464987539571438,20.384549422288224,24.33927868222227
1305,NGC5193                       ,J133153.5-331403,2,4.770820888794467,40.229994834084536,1.9812466399510549,10.141772141850533,5.982364816981182,35.38992515595642,45.03349774877651
1306,NGC5194                       ,J132952.7+471143,9,0.9818104935334141,7.821104534490157,0.05989580540721026,1.001076219910099,0.6718723983128472,6.556011253776366,8.541990916719891
1307,NGC5204                       ,J132936.6+582514,6,0.5794807834983892,4.754830321391067,0.23026812143396988,0.34946346112305193,0.4503299377808422,4.304635850847594,5.467091512132903
1308,NGC5205                       ,J133003.6+623042,3,4.466862039731506,33.74310438114631,3.923462640922604,6.021104788816656,5.210441447494002,29.869267587165734,39.10217724739011
1309,NGC5206                       ,J133344.0-480904,3,0.10626187961550232,3.212045890686766,0.010445028605568703,0.01875736802500802,0.017932630180611506,3.201153627697483,3.411020644609124
1310,NGC5219                       ,J133841.7-455121,2,1.844927549323339,25.126923435327775,3.971223796379649,4.274690546724543,3.860779285103308,22.879728399166556,27.250773321187832
1311,NGC5236                       ,J133700.9-295156,12,0.2696671180682394,4.8106064500607495,0.03777276129411081,0.11426536358235685,0.1736688286546967,4.470895026331657,4.99545355801427
1312,NGC5237                       ,J133739.0-425049,4,0.17643357166733534,3.3697588569223864,0.01082551315165087,0.024487427027393847,0.034887904697152555,3.3190233986487434,3.654147768823894
1313,NGC5238                       ,J133442.5+513649,2,0.01341504925977625,4.5084048704102955,0.02939110560428704,0.02939110560428704,0.02765727225990547,4.492970840879724,4.523442567192396
1314,NGC5240                       ,J133555.2+353518,2,3.0593878439297706,42.20434208278408,6.632518355522545,6.675335138157416,6.268492981672901,38.5447196404932,45.51000699060433
1315,NGC5246                       ,J133729.4+040616,2,7.168253706200913,104.30971821343529,1.531043106269216,18.746563262169815,9.872232753738961,97.13401603701212,111.50081023276937
1316,NGC5248                       ,J133732.0+085307,3,1.439531457213704,11.727996595424658,1.3672882329417049,1.8953507909966352,1.7398460785392822,10.279384133312933,13.281236694753025
1317,NGC5253                       ,J133956.0-313824,34,0.4221353278944587,3.446546242232935,0.01902047326630872,0.16641779047926403,0.27059831506117155,3.1005892900499727,3.9437232155835087
1318,NGC5254                       ,J133937.9-112938,4,3.450986328204137,28.952470964902908,1.3487780438110033,1.4250765583142508,2.797920841539266,25.95603327281444,32.72139600177301
1319,NGC5264                       ,J134136.7-295446,3,0.1890491591748984,4.568267813664148,0.07175689241627363,0.21396766063615888,0.18712556802018498,4.454324673012592,4.77046347972056
1320,NGC5273                       ,J134208.4+353916,2,0.8332776675220556,17.233271916958394,0.9584937187717023,2.13919502345166,1.276845209437769,16.394919726762126,18.124260452145656
1321,NGC5283                       ,J134105.8+674020,2,1.186369335936565,39.734968249090734,1.5490473372718452,1.6418855331935154,1.7683086543113962,38.77642738542605,40.62910884811365
1322,NGC5289                       ,J134508.7+413012,4,6.614518144862973,43.220937593545365,4.205161653749507,6.555633255651987,6.386068544057548,37.353674043671596,50.986200982338495
1323,NGC5290                       ,J134519.2+414245,4,4.68402034818363,33.75817606946695,3.3193678377102342,4.154021679723099,4.713288166194288,29.361787408204496,39.04387383532533
1324,NGC5297                       ,J134623.7+435220,2,1.759828874716008,27.7372761011027,3.4119164901846273,4.833502158993281,3.4147836932551936,25.72312557174652,29.713251699778684
1325,NGC5300                       ,J134816.1+035703,3,2.1953914659887332,18.09497608223243,2.1538261411730115,2.711952901241259,2.6779906436178385,15.989324248424623,20.550023539218092
1326,NGC5301                       ,J134624.7+460626,4,2.819800803360217,20.097219423344054,2.02694882195118,2.5404579425694953,2.8466955083909724,17.413320746321183,23.242862547050713
1327,NGC5308                       ,J134700.4+605823,7,3.274098657012552,26.601428455485056,0.4932381327232095,2.343119225399577,2.4339074760999027,24.027390211055618,30.208472509585246
1328,NGC5313                       ,J134944.4+395905,2,3.385011986336386,46.47506419892178,7.316466886797758,7.390134339397025,6.946139661095254,42.45528222748743,50.26234904376553
1329,NGC5320                       ,J135020.4+412158,3,5.0035427459234345,32.17385383813332,3.651272172921057,7.49071414762371,5.6664424320373055,27.64278864490478,37.889981063404775
1330,NGC5346                       ,J135301.9+393451,3,4.177242195447604,36.83096366299012,4.282203325707808,4.3606086584858526,5.118254799156521,32.93086542693993,41.57335950694655
1331,NGC5348                       ,J135411.3+051338,4,2.084583283055245,15.578918023914042,1.5435008930109562,1.6328773400613044,2.1058031420063887,13.6098152539463,17.920712356384616
1332,NGC5350                       ,J135321.6+402150,3,2.95034017235588,27.886128136377447,2.6049904107850055,2.7881561960621024,3.38352520408115,25.119282054320912,31.18979463529253
1333,NGC5356                       ,J135458.5+052002,2,1.742319375699277,22.09492713136188,2.8395264527662714,5.251204988169978,3.1371591850675045,20.061154908130042,23.93554500229258
1334,NGC5362                       ,J135453.3+411849,3,3.112056966588481,25.90962480975102,3.1086566222131085,3.548649769718688,3.7606508472290336,23.097671050663912,29.574495714287643
1335,NGC5376                       ,J135516.1+593024,3,8.666993502661985,37.68607784522161,3.2083547074077967,13.335966784331713,10.499775167180566,32.076407084012104,49.486215177508306
1336,NGC5377                       ,J135616.7+471408,3,3.1631686694269936,27.37932972561792,2.6897913756988046,3.9981413972499795,3.6907960420615615,24.0205050186565,30.466231562947627
1337,NGC5408                       ,J140321.1-412237,3,0.19851313972904044,5.253476255973795,0.1157412369796749,0.2181295270169134,0.17291728099346348,4.969671943594766,5.375459134779778
1338,NGC5425                       ,J140047.7+482638,3,3.833796120316147,29.71126668826094,3.5471974462966465,5.010736111405384,4.521318671444105,26.32738856159743,34.32057237517006
1339,NGC5430                       ,J140045.8+591942,2,3.038249307277266,40.639871345222,6.417758618484668,6.7247450344646955,6.195404542549275,37.14832036905186,44.084970212669326
1340,NGC5440                       ,J140301.1+344529,4,8.310332981691838,54.27247874216765,4.995300850613026,7.447793948621284,7.778308085724205,46.89540372416241,63.858071706462844
1341,NGC5443                       ,J140211.8+554851,2,2.325086553490942,31.579592916250014,4.937584330461405,5.425157154137949,4.737276098278316,28.815440554872676,34.16005805328541
1342,NGC5448                       ,J140250.0+491022,3,3.381543772805189,33.665529537695456,2.501677504546326,2.736963373492894,3.5610854537163767,30.249886207958106,36.90061781280727
1343,NGC5457                       ,J140312.6+542057,33,0.5348136644614465,6.983093991082355,0.021295995536690523,0.2129235360954815,0.37487935356618834,6.411210979143474,7.476480389001269
1344,NGC5468                       ,J140634.9-052711,12,6.181451647598507,42.55981720925605,0.291402809400027,3.982818362127572,4.707993289674178,36.77106144557588,49.12006564533246
1345,NGC5470                       ,J140631.9+060146,2,1.4838017143014688,20.697319726923862,3.0498228211319383,3.238484633557447,2.9581583796785624,19.01102683523211,22.309236095523683
1346,NGC5490                       ,J140957.3+173244,4,4.995287094547495,75.7389658427221,0.8349534901772114,8.70080678746907,5.488141888500981,70.62739533273242,80.68671098601612
1347,NGC5496                       ,J141137.8-010928,3,2.638553295667219,22.53698894481421,2.646155760473799,2.947472432398467,3.1538042557649537,20.14602212992745,25.684244029279075
1348,NGC5520                       ,J141222.8+502055,3,4.4330785783304965,37.55551333759235,4.418263547765494,5.2314332371771215,5.332567124768914,33.15691160977594,42.345556891774244
1349,NGC5523                       ,J141452.4+251903,4,2.9029446077126346,20.86391761843909,2.0141447687258345,2.586228584298532,2.8674180154176243,18.2016387669465,24.173887314477827
1350,NGC5526                       ,J141353.7+574617,2,2.1177871717806096,26.090116325768886,4.159009725977472,5.545661942724369,4.129841566284558,23.660092315013728,28.485910032403545
1351,NGC5529                       ,J141534.1+361336,2,2.7768513965807577,42.25489407027835,5.132181843201421,7.739793536853984,5.287264582772326,39.05344059097198,45.374536172149014
1352,NGC5530                       ,J141827.3-432321,3,1.3119290368121796,11.29881914447991,1.310026614481548,1.507228341196216,1.5870073917457563,10.00363917117089,12.732357473808936
1353,NGC5533                       ,J141607.7+352038,2,3.5865442370747758,47.352061667557884,7.396998144276003,7.886790320251124,7.112289294484798,43.04820140853763,51.28296030116634
1354,NGC5584                       ,J142223.8-002315,6,4.324636114787902,21.92462550760833,0.36319849626835604,2.9052105535441743,3.368857931706339,17.367102022475198,25.869677051337554
1355,NGC5585                       ,J141948.2+564346,4,1.4201414367854102,8.49028800585602,0.8699400851452135,1.4657011479854833,1.332250722807242,7.2289259682372355,10.138201901696343
1356,NGC5595                       ,J142413.4-164324,2,2.1573093242351606,28.12806288338247,4.475339654552966,5.087436779795755,4.366896376527125,25.593415336627572,30.601208561243123
1357,NGC5604                       ,J142442.8-031244,2,3.3305549144592805,44.6253081672951,7.036932393278448,7.373536304912733,6.780141790916931,40.698078593072324,48.39074608646041
1358,NGC5630                       ,J142736.6+411528,3,3.5039100824808673,30.15654216467835,3.5678369461176542,3.9570957856663895,4.251533551912617,26.73792510655807,33.975478251419354
1359,NGC5645                       ,J143039.4+071630,2,1.052120207137532,14.755369823630756,2.322419961462017,2.330865152825653,2.213393888501821,13.487635079010936,15.96597358647227
1360,NGC5656                       ,J143025.5+351916,3,6.3495931853123215,59.78723683149466,6.008698374605781,6.107823313144353,7.38375354551208,53.83697251376078,66.82910549269317
1361,NGC5665                       ,J143225.8+080443,3,2.531069682045435,16.78622018668613,2.081018681581284,3.815545569319849,2.9437117376155744,14.48982877226933,19.74356138044399
1362,NGC5669                       ,J143243.9+095329,3,2.6168809642475575,15.850197376337873,1.942080370916926,4.3197997742351575,3.0235386226656065,13.655388778633005,19.03313840539737
1363,NGC5673                       ,J143130.9+495732,4,5.9269226687811205,35.2750950101811,3.4127410503948896,7.0142397628651425,5.8634248553167785,29.524203738886232,41.56554599869742
1364,NGC5676                       ,J143246.9+492728,3,3.8878719213701936,33.649042215653296,3.8884726869223196,4.3650213459991045,4.659281402953001,29.852730409409766,37.91048252270553
1365,NGC5678                       ,J143205.6+575517,4,4.189522038603164,30.278680869276897,1.536163324203975,2.5609734909024926,3.4124467268844283,27.03410885718088,35.487652246399975
1366,NGC5688                       ,J143935.1-450108,3,4.101221615251361,33.712300691962035,3.8388884445265354,4.95882032931182,4.80846721771414,30.138561801880133,38.64184324703317
1367,NGC5690                       ,J143741.1+021727,4,2.593660713751817,19.229318587049953,1.8823096406672313,2.1819370207462714,2.6252827740234435,16.703500815055737,21.99163285892538
1368,NGC5698                       ,J143714.7+382715,3,6.328173680213552,55.3623853386026,0.9878532280757276,2.4013945593615453,1.847944972998634,43.83819402031918,56.48265941962871
1369,NGC5707                       ,J143730.8+513343,2,3.485010707214959,44.88117934342302,6.971891049363898,8.913909206250871,6.975717829119336,40.61475999651952,48.632043882172745
1370,NGC5708                       ,J143816.3+402724,2,2.2034765554377698,29.898810766421153,4.7189176116817135,4.839620709355317,4.524002166947799,27.27476978428884,32.342297875297355
1371,NGC5714                       ,J143811.5+463818,3,4.823792166670933,34.187939104272665,4.045526954979729,6.792037097566356,5.607772312130483,29.896512786202944,39.91065616597876
1372,NGC5719                       ,J144056.4-001905,3,3.0542547109060743,26.077145158403663,3.1623056077104743,3.457646090611769,3.749534395332802,23.152968571235046,29.50908995836137
1373,NGC5720                       ,J143833.3+504855,2,9.101146670980286,119.59531647239656,18.772172058799917,20.62587223375905,18.32093236415412,109.10582914540807,129.47156912742886
1374,NGC5728                       ,J144223.9-171511,4,3.6875517467626855,27.541856963936425,2.3317228819923876,3.4732411457172065,3.693422967812147,23.898276477518433,31.407455954204682
1375,NGC5740                       ,J144424.4+014047,2,1.3456495045809662,29.422297773138318,2.1340220634836675,2.3675276055729713,2.300376858176986,28.204438350197346,30.780359546953903
1376,NGC5746                       ,J144455.9+015718,3,4.347803272553186,29.298600660239746,3.2050470130760704,6.117177387976957,4.864668092974696,25.62460059916774,34.66451832466345
1377,NGC5756                       ,J144733.7-145113,2,1.7231503183376398,23.809376305966882,3.7687996485556017,3.9183832633108437,3.585553490873756,21.79079715012274,25.754641209370284
1378,NGC5775                       ,J145357.6+033240,3,2.0646127363690097,16.951533967102684,2.0287058776127833,2.4312449423647324,2.4847893969895196,15.01973543880782,19.367385161579318
1379,NGC5777                       ,J145117.9+585841,2,3.0349742314769905,42.55129449219811,6.675720306524357,6.74293626155509,6.500640406362739,38.76889256768842,46.12305394106065
1380,NGC5783                       ,J145328.3+520434,3,4.56931325649306,39.44042884881428,4.748255100925335,4.95142017770163,5.584075528442267,35.21906801466215,44.78782466509086
1381,NGC5792                       ,J145822.7-010528,2,1.8710719131540507,25.57993130364379,4.03346655861682,4.059504942779228,3.8032999820056372,23.414025443435946,27.652101167280502
1382,NGC5806                       ,J150000.4+015329,4,3.488434461299046,23.5467795234637,0.7513527710659901,1.5836406947265247,2.6075740418569073,20.97767621265222,27.965579312089456
1383,NGC5833                       ,J151153.6-725134,3,3.240854275350651,31.66605833660298,2.0599240491037065,2.6089367353161417,3.317228427499771,27.912351081431478,34.165881507505965
1384,NGC5845                       ,J150600.8+013802,2,3.279236928048798,30.051396283774892,1.3659776196667157,8.334613517336797,4.518646147470275,26.74840691041316,33.34613381706335
1385,NGC5861                       ,J150916.1-111918,4,3.277911441307731,24.743668239291573,1.4593646367884865,2.215767017425061,2.7550666021154093,21.814953179057557,28.306729699326688
1386,NGC5866                       ,J150629.5+554548,2,0.31834681878774845,14.56456363434706,0.5693340700444565,0.9321366411479589,0.6100100328955641,14.1968172440471,14.926254954150181
1387,NGC5878                       ,J151345.7-141611,4,4.327885751858503,30.021914996876614,1.245229578779477,2.0336526390329217,3.175324763162557,26.680149023067678,35.39838088568513
1388,NGC5879                       ,J150946.8+570001,3,1.8099889460879648,16.10328021958926,1.8201736060186817,1.835159641211507,2.192356581073669,14.407591136034485,18.165767181914507
1389,NGC5894                       ,J151141.0+594832,4,5.929438184828248,38.858713373973835,3.7175802856114406,6.2467347275952685,5.805881155432152,33.32899940014518,45.538888375305056
1390,NGC5899                       ,J151503.3+420300,4,6.286958211056314,40.443025979681956,4.004305958910064,6.5156728391565135,6.202592268264246,34.57800310102363,47.58178802558422
1391,NGC5900                       ,J151505.2+421234,4,8.05257085019173,50.43010294916744,5.113882602064739,8.789797307587273,7.963443492587749,42.90648068911887,59.35498529487619
1392,NGC5907                       ,J151553.6+561945,7,2.1201168224689666,16.680090387042334,0.26049436790341035,0.7062540606220351,1.1839257030486072,13.476662123969598,17.602601795971662
1393,NGC5913                       ,J152055.4-023440,2,2.617566060680869,34.99401044568704,5.5383880124988565,5.803310703945487,5.177868737001497,31.963407906937025,37.85574873082324
1394,NGC5937                       ,J153046.1-024946,2,2.7779316802261014,36.450175472194495,5.802907845276093,6.519677577363102,5.721692503385333,33.152012977466946,39.62809936919284
1395,NGC5949                       ,J152800.7+644547,3,1.8652878894506604,11.828030511224096,1.4195060953477183,2.9819057927716006,2.151474361807797,10.168012607785258,13.9910053366374
1396,NGC5951                       ,J153343.1+150026,4,3.5963426091220994,24.818649941788845,2.4025511387342733,3.6120458819071026,3.5935999643123226,21.390678558191897,28.803612954820853
1397,NGC5962                       ,J153631.7+163628,3,3.8137947780848975,32.05758177510923,3.8489706607937006,4.2769225111455045,4.631732745404864,28.540172498295018,36.54948673703671
1398,NGC5967                       ,J154815.8-754022,4,3.9989091709255185,33.227390767738264,2.133616977245822,2.547265044258759,3.7023815104099476,29.25285209306819,37.22815748391791
1399,NGC5970                       ,J153830.0+121112,4,3.4837454754986408,27.93630616745832,2.2447373499513135,2.65963260536071,3.3884757751760075,24.54185316290002,31.551539510865467
1400,NGC5975                       ,J153958.0+212815,2,4.142915207148759,55.93783357502735,8.840266261774428,9.82010239829753,8.446903844951116,51.04795867258754,60.521528890002934
1401,NGC5981                       ,J153753.4+592332,3,5.857023101360593,50.15342532362734,6.052775573563583,6.209617623250001,7.08878512718356,44.76649226316183,57.05029967704775
1402,NGC5984                       ,J154253.4+141349,4,2.6199739519337846,19.435002771793503,1.906505627487061,2.197783480666696,2.646801064074585,16.890569607218666,22.285987305056246
1403,NGC5985                       ,J153937.1+591955,3,6.50251144069351,55.59720059009037,6.357845493534782,7.250218693747661,7.701907106502842,49.97770914840441,63.450727792640556
1404,NGC6015                       ,J155125.3+621836,3,2.228311915514338,17.185007202827617,1.9092584334813132,2.903073212471952,2.587961342179933,15.256628370857026,19.935744693229044
1405,NGC6038                       ,J160240.6+372134,6,12.865601686938907,136.63878639983707,1.4701853457324772,13.059750885792324,10.294828179691546,120.48115419234233,145.94748726055568
1406,NGC6063                       ,J160713.0+075844,9,5.0631703206277265,41.68330148422267,0.3484204049327194,2.8854551119935783,3.4452200112520455,36.532915914054364,46.30819576240907
1407,NGC6070                       ,J160958.7+004234,3,2.8100811931929233,27.35306655695533,1.2759427640814858,1.7551480845569294,2.3917838405359517,25.89348427057319,31.395252952129646
1408,NGC6104                       ,J161630.7+354229,3,18.836136684922757,123.56166542475674,1.9322305044893364,18.58592817989641,21.70907300949645,100.9979266085781,138.75412910999927
1409,NGC6106                       ,J161847.0+072434,3,2.7736725219380416,23.427567603235403,2.7267596363599043,3.1480157762102348,3.3412048141715434,20.748870185754612,26.497534936442808
1410,NGC6118                       ,J162148.6-021700,3,2.350179613994007,20.59201036551346,2.379740412538364,2.4665009775595013,2.8322616855512504,18.356079451159026,23.227631299524315
1411,NGC6155                       ,J162608.3+482201,2,1.8452799915854767,24.195981623075138,3.8339431927658016,4.30750825848585,3.7287261006926746,22.017645459838494,26.26107101010813
1412,NGC6168                       ,J163121.3+201106,3,3.597091077971276,28.787082330131575,3.4549935420672635,4.2511310841189776,4.276885084207347,25.597233765034336,33.01886847037799
1413,NGC6172                       ,J162210.3-013053,2,5.974247552978426,81.6035790168954,1.5861241510509232,17.642536877942607,8.66872186295177,75.63128141906599,87.571804232039
1414,NGC6181                       ,J163221.1+194927,4,3.867769535208242,33.115804736268004,1.2045914140284293,1.5930736708451922,3.195161266332986,29.001604878933435,36.52665087616344
1415,NGC6195                       ,J163632.6+390141,2,11.296279058397268,144.94581269523417,22.64078993752019,27.784321818198485,21.936828883281827,131.87300569053232,157.24657856962298
1416,NGC6207                       ,J164303.8+364956,3,1.8749534708186877,15.030607399375304,1.7556756991392528,2.4452544928440534,2.226206328700453,13.198986921096726,17.056585709401883
1417,NGC6221                       ,J165246.1-591305,4,2.0945871880668854,9.947936919112474,0.8210178154485859,3.03439207536442,2.201691533756425,7.736961948041113,12.00497299679361
1418,NGC6236                       ,J164434.8+704649,3,2.798239084517304,22.785530095355607,2.725657527667592,3.2717886796341653,3.367189810088521,20.245943105487736,26.05681906358197
1419,NGC6237                       ,J164622.0+702132,2,1.728001875551919,23.014690226870997,3.613605642188488,3.6267460697026337,3.484764451924229,20.991338353466197,24.91356259222956
1420,NGC6239                       ,J165005.0+424423,2,1.7327778509242777,24.061987053713263,3.7839096293333587,3.7976693461170177,3.5788743714983537,21.957058322244162,26.001786370909596
1421,NGC6255                       ,J165447.8+363005,3,2.3821700541861963,19.639770485933784,2.3231205574786062,2.9727939563975183,2.855989401262917,17.317210063085497,22.241467340630482
1422,NGC6261                       ,J165630.5+275839,2,1.9060592441609652,147.26257727985478,3.8861652807435583,4.089498990685159,3.829600108347401,145.122089673511,149.37170300517639
1423,NGC6300                       ,J171659.4-624913,4,1.5362403504042546,11.575941438869592,0.387430516298818,0.696211569262164,1.204224895770385,10.321365217940775,13.37778343500622
